ActivityName SubjectID tBodyAccMeanX tBodyAccMeanY tBodyAccMeanZ tBodyAccStdX tBodyAccStdY tBodyAccStdZ tGravityAccMeanX tGravityAccMeanY tGravityAccMeanZ tGravityAccStdX tGravityAccStdY tGravityAccStdZ tBodyAccJerkMeanX tBodyAccJerkMeanY tBodyAccJerkMeanZ tBodyAccJerkStdX tBodyAccJerkStdY tBodyAccJerkStdZ tBodyGyroMeanX tBodyGyroMeanY tBodyGyroMeanZ tBodyGyroStdX tBodyGyroStdY tBodyGyroStdZ tBodyGyroJerkMeanX tBodyGyroJerkMeanY tBodyGyroJerkMeanZ tBodyGyroJerkStdX tBodyGyroJerkStdY tBodyGyroJerkStdZ tBodyAccMagMean tBodyAccMagStd tGravityAccMagMean tGravityAccMagStd tBodyAccJerkMagMean tBodyAccJerkMagStd tBodyGyroMagMean tBodyGyroMagStd tBodyGyroJerkMagMean tBodyGyroJerkMagStd fBodyAccMeanX fBodyAccMeanY fBodyAccMeanZ fBodyAccStdX fBodyAccStdY fBodyAccStdZ fBodyAccJerkMeanX fBodyAccJerkMeanY fBodyAccJerkMeanZ fBodyAccJerkStdX fBodyAccJerkStdY fBodyAccJerkStdZ fBodyGyroMeanX fBodyGyroMeanY fBodyGyroMeanZ fBodyGyroStdX fBodyGyroStdY fBodyGyroStdZ fBodyAccMagMean fBodyAccMagStd fBodyBodyAccJerkMagMean fBodyBodyAccJerkMagStd fBodyBodyGyroMagMean fBodyBodyGyroMagStd fBodyBodyGyroJerkMagMean fBodyBodyGyroJerkMagStd
718 LAYING 0.27297082 -0.019634377 -0.11348922 -0.99391309 -0.96623203 -0.96887738 0.92145633 -0.26528741 -0.20954675 -0.99573073 -0.99333853 -0.97966447 0.075858375 -0.0084841805 -0.019492039 -0.98742887 -0.98696671 -0.98641346 -0.019393357 -0.0743796 0.099323924 -0.98498222 -0.97461276 -0.96804282 -0.10776833 -0.038952977 -0.048395542 -0.97582821 -0.98183226 -0.98970243 -0.97891691 -0.98835905 -0.97891691 -0.98835905 -0.98762074 -0.98861659 -0.97226571 -0.9818668 -0.98251927 -0.98264364 -0.99131851 -0.97248076 -0.97548589 -0.99531042 -0.96419375 -0.96656139 -0.98762097 -0.98659211 -0.98354136 -0.98831115 -0.98840862 -0.98798007 -0.97748584 -0.97437327 -0.97747932 -0.98749853 -0.9748492 -0.9680081 -0.98803922 -0.98937949 -0.98770766 -0.98854705 -0.98213283 -0.9846645 -0.98252853 -0.9836134 5
719 STANDING 0.27300859 -0.0069017049 -0.097782527 -0.97924713 -0.93696024 -0.96286443 0.95966354 0.044172065 0.1298845 -0.99789663 -0.98035053 -0.98644605 0.087846883 0.031732974 -0.017460422 -0.97008724 -0.91215195 -0.96732327 -0.018026777 -0.047830868 0.10761978 -0.98425622 -0.96843105 -0.9511027 -0.086750937 -0.039202146 -0.025700358 -0.97020721 -0.97292554 -0.94201137 -0.96762788 -0.94972959 -0.96762788 -0.94972959 -0.95572048 -0.93859796 -0.9655518 -0.96099931 -0.9680069 -0.96736726 -0.97486424 -0.92333536 -0.95789181 -0.98121014 -0.94857496 -0.96850743 -0.97004699 -0.918416 -0.96172081 -0.97284287 -0.91089645 -0.97171374 -0.97271955 -0.96537689 -0.92993085 -0.98865676 -0.9706358 -0.96499561 -0.94183487 -0.96175477 -0.94200284 -0.93284395 -0.95971757 -0.96872285 -0.96918267 -0.96687577 4
720 WALKING 0.27302712 -0.010196757 -0.11115339 -0.9931253 -0.990001 -0.99540821 -0.75507694 -0.034589346 0.99683535 -0.99720491 -0.98764316 -0.99608329 0.071901676 0.01871745 0.0076429677 -0.98795958 -0.98934057 -0.99198477 -0.033496634 -0.06870624 0.076413374 -0.99260027 -0.99691858 -0.99510021 -0.10087654 -0.036907457 -0.050117834 -0.99492425 -0.99568523 -0.99684568 -0.9923007 -0.99519865 -0.9923007 -0.99519865 -0.99000829 -0.99459061 -0.99204765 -0.99363406 -0.99653651 -0.99682352 -0.99141608 -0.98845507 -0.9933639 -0.99390879 -0.99042758 -0.99647208 -0.98867465 -0.98980859 -0.99029168 -0.98816994 -0.98946822 -0.99225092 -0.99195184 -0.99648298 -0.99483133 -0.99273888 -0.99718389 -0.99555046 -0.99445429 -0.99567097 -0.99391936 -0.99439161 -0.9952448 -0.99335465 -0.99665054 -0.99695369 6
721 WALKING_DOWNSTAIRS 0.27305103 -0.020057779 -0.10440918 -0.99808454 -0.99509756 -0.98410529 0.94849851 -0.27833617 -0.027505118 -0.99723276 -0.99505386 -0.98826753 0.075605546 0.0091559756 0.0032651306 -0.99584828 -0.99158509 -0.99153441 -0.02430311 -0.076432331 0.091736331 -0.99369932 -0.99161811 -0.99352211 -0.092890005 -0.044629844 -0.058229527 -0.99484097 -0.99598468 -0.99526913 -0.99350727 -0.99455651 -0.99350727 -0.99455651 -0.99399025 -0.99511251 -0.9920672 -0.99331347 -0.9964947 -0.99648985 -0.99735953 -0.99360911 -0.98873109 -0.9984615 -0.99518802 -0.98165312 -0.9960814 -0.9926215 -0.99086555 -0.99590895 -0.99083659 -0.99059264 -0.99179068 -0.99274956 -0.99267404 -0.99425502 -0.99089545 -0.99435181 -0.99355723 -0.9953203 -0.99497609 -0.9939318 -0.99431128 -0.99351288 -0.99636805 -0.9965443 5
722 WALKING 0.27305549 -0.018221127 -0.12811291 -0.33635511 0.10671783 -0.31968811 0.9349668 -0.30466961 -0.10747332 -0.98609544 -0.98222581 -0.96816177 0.12869296 -0.57943434 -0.14654301 -0.18137094 0.11583736 -0.52649275 -0.0597439 -0.15242763 0.071282169 -0.49664689 -0.14155655 -0.28787463 -0.092701481 -0.049056208 -0.46290997 -0.1523512 -0.35553627 -0.374662 -0.19344933 -0.22709309 -0.19344933 -0.22709309 -0.17030632 -0.088365513 -0.2061328 -0.27328281 -0.29506864 -0.38563803 -0.28090021 0.082062764 -0.40017883 -0.35947352 0.049873082 -0.32909677 -0.25114786 -0.02477618 -0.50491594 -0.18109624 0.19331695 -0.54537167 -0.39619656 -0.20972435 -0.17747845 -0.52893949 -0.10802672 -0.39312599 -0.18358646 -0.37266264 -0.10854348 -0.069315663 -0.29904174 -0.38102416 -0.36144663 -0.46370024 1
723 WALKING 0.2731084 0.0065181116 -0.10947182 -0.99078294 -0.93506515 -0.99072156 0.87653997 0.12558056 0.32520586 -0.97677857 -0.91534904 -0.99164161 0.084520112 -0.018946735 0.0076682065 -0.99051461 -0.99076345 -0.99205386 -0.14933808 -0.10757556 -0.28657183 -0.94503475 -0.98871206 -0.83657336 -0.060468253 -0.047491065 0.053835275 -0.99831777 -0.99404793 -0.99635394 -0.96816289 -0.94767986 -0.96816289 -0.94767986 -0.9923627 -0.99272934 -0.78814522 -0.82768948 -0.99529654 -0.99563264 -0.98981469 -0.95409312 -0.99134764 -0.99110846 -0.92953745 -0.99012132 -0.99075219 -0.99066458 -0.99097901 -0.99105092 -0.99155239 -0.99158121 -0.94008916 -0.989201 -0.83844239 -0.94678149 -0.98838593 -0.85070435 -0.96858175 -0.94488385 -0.99263806 -0.99098543 -0.87774284 -0.82666953 -0.99561812 -0.9955675 4
724 WALKING_DOWNSTAIRS 0.27311074 -0.019947006 -0.09147878 -0.96222327 -0.88928891 -0.95605255 0.94925711 -0.27084888 -0.01863866 -0.99074031 -0.96654499 -0.9421629 0.086987129 0.039550687 0.029885289 -0.91805203 -0.90223027 -0.96974715 -0.021670111 -0.043684401 0.053558683 -0.91743256 -0.9248873 -0.93052839 -0.096004095 -0.043640892 -0.062769305 -0.90976583 -0.94074542 -0.9527667 -0.94218534 -0.93542814 -0.94218534 -0.93542814 -0.93521136 -0.90558151 -0.91477381 -0.89832535 -0.94418846 -0.92256219 -0.94352637 -0.88422737 -0.95285866 -0.97288166 -0.89813169 -0.96088726 -0.91651345 -0.9067272 -0.96464192 -0.92743055 -0.9037199 -0.97359731 -0.89283181 -0.92033361 -0.93199481 -0.92519573 -0.92830934 -0.93620933 -0.9180583 -0.95693222 -0.91662833 -0.89130659 -0.91086247 -0.90698826 -0.92822027 -0.92045234 5
725 STANDING 0.27311457 -0.015018818 -0.09986646 -0.99355005 -0.98542193 -0.99430282 0.91615109 0.19255673 0.16660071 -0.99845361 -0.99585801 -0.99180947 0.077784723 0.010751296 0.0015603593 -0.9877127 -0.97820942 -0.99434557 -0.03202813 -0.06751705 0.086788005 -0.9881768 -0.98223013 -0.97897868 -0.093286861 -0.048791173 -0.068774627 -0.97978859 -0.98413895 -0.98223312 -0.99245411 -0.99327409 -0.99245411 -0.99327409 -0.98878961 -0.98910261 -0.98436846 -0.97717453 -0.98520183 -0.98153473 -0.99126712 -0.98273523 -0.99383262 -0.99471228 -0.9868548 -0.99419013 -0.98817842 -0.98016617 -0.99278912 -0.98823796 -0.97732007 -0.9945094 -0.98120576 -0.98060902 -0.97461236 -0.99063029 -0.98336978 -0.98250005 -0.99138043 -0.9949956 -0.98806845 -0.98935748 -0.97681416 -0.98131638 -0.98113713 -0.9830139 4
726 WALKING_DOWNSTAIRS 0.2731223 -0.024140671 -0.091799885 -0.99092586 -0.95604719 -0.97394954 -0.32615383 0.76275314 0.62258888 -0.98174409 -0.97982427 -0.95751537 0.080664864 0.027937815 -0.03643679 -0.98743627 -0.96746869 -0.98052978 0.00099479305 -0.060251789 0.22973879 -0.96730977 -0.98781349 -0.90623798 -0.11538143 -0.035066031 -0.12003604 -0.972401 -0.99305658 -0.98686776 -0.97860085 -0.96343746 -0.97860085 -0.96343746 -0.98000725 -0.97997081 -0.92526709 -0.91144897 -0.98820907 -0.98333522 -0.98870139 -0.9561661 -0.97045122 -0.99194594 -0.95767327 -0.97763954 -0.98726174 -0.96989145 -0.97702059 -0.98877894 -0.96678663 -0.98271502 -0.95959627 -0.98740808 -0.90483518 -0.96968703 -0.98807342 -0.91509285 -0.96259056 -0.96852723 -0.97887875 -0.98010845 -0.93135474 -0.91363245 -0.98463257 -0.98228716 6
727 WALKING_DOWNSTAIRS 0.27317626 -0.02538602 -0.12691636 -0.14748068 -0.25704429 -0.35164795 0.94244175 -0.20297255 -0.069125714 -0.98116721 -0.97832631 -0.91471731 0.22059058 -0.0206089 -0.11345108 -0.26137287 -0.20601512 -0.57009203 0.30971627 -0.24153268 0.032905524 -0.56213118 -0.5855244 -0.60117656 -0.20440851 -0.038361513 -0.079395415 -0.33581192 -0.60417214 -0.60867874 -0.16633 -0.15721709 -0.16633 -0.15721709 -0.29602043 -0.28555812 -0.41036223 -0.46232283 -0.52927676 -0.57908387 -0.2624705 -0.24550761 -0.42937438 -0.10612393 -0.31007307 -0.36003612 -0.26744749 -0.27220391 -0.55276787 -0.32216643 -0.18572953 -0.58486883 -0.38411085 -0.53006171 -0.52904686 -0.62015841 -0.62682365 -0.66434719 -0.11608143 -0.31214156 -0.29224022 -0.28009596 -0.47189257 -0.54917279 -0.57072825 -0.62037978 3
728 WALKING_DOWNSTAIRS 0.27319016 -0.023302776 -0.10721116 -0.99510697 -0.96480256 -0.98619118 0.92365345 -0.32914012 0.10240142 -0.99280695 -0.97566672 -0.99477914 0.075046513 0.0180096 -0.011603725 -0.99169838 -0.9881741 -0.98934155 -0.029491168 -0.075947613 0.08380339 -0.98127313 -0.98937998 -0.98259721 -0.081003289 -0.049475762 -0.054035936 -0.98996665 -0.99294211 -0.99207987 -0.98654805 -0.97933375 -0.98654805 -0.97933375 -0.99080338 -0.99189363 -0.98416524 -0.97947988 -0.99290624 -0.99335387 -0.99437913 -0.97668488 -0.98625613 -0.99537564 -0.96059327 -0.98633864 -0.99249104 -0.98730348 -0.98714234 -0.99147671 -0.99026725 -0.99015812 -0.97419078 -0.9879867 -0.98351604 -0.9835187 -0.99035533 -0.98369741 -0.98455476 -0.97842243 -0.99181512 -0.99056177 -0.9838557 -0.97981278 -0.99267757 -0.99448673 5
729 SITTING 0.27320412 -0.01203237 -0.13701804 -0.50265447 -0.083455874 -0.60627192 0.96285322 -0.10958733 0.1372757 -0.99403009 -0.97374181 -0.95180746 0.29147641 0.13642543 0.090785474 -0.35274256 -0.24502534 -0.73992132 -0.039788741 -0.09344636 0.016031261 -0.50829503 -0.68369779 -0.64357143 -0.16933524 -0.024961199 0.046153709 -0.52443827 -0.80341423 -0.63096601 -0.34776348 -0.60792503 -0.34776348 -0.60792503 -0.40225568 -0.35705585 -0.51890415 -0.56561162 -0.6877065 -0.7438814 -0.48771071 -0.12180858 -0.62672612 -0.50855693 -0.12111596 -0.62547868 -0.43633879 -0.26165229 -0.71246605 -0.32563692 -0.27900924 -0.76578212 -0.43012601 -0.71623193 -0.60919864 -0.53412097 -0.66728433 -0.6880935 -0.52759488 -0.72243315 -0.35080246 -0.36843398 -0.60915242 -0.60994148 -0.7538037 -0.74868655 1
730 SITTING 0.27321225 -0.0096402541 -0.10077378 -0.99064479 -0.92226753 -0.96832069 0.95503598 -0.098626906 0.18432674 -0.9969647 -0.98183638 -0.97744266 0.072272057 0.0088774866 -0.014574554 -0.98393876 -0.95347536 -0.97724856 -0.033042747 -0.090050379 0.088163884 -0.93514641 -0.97218753 -0.95245991 -0.085756297 -0.042680169 -0.047619181 -0.95856417 -0.98237181 -0.98238846 -0.96552513 -0.95977156 -0.96552513 -0.95977156 -0.97377392 -0.97132296 -0.94544323 -0.9336764 -0.97623866 -0.97825039 -0.98679168 -0.93329312 -0.96853637 -0.99269766 -0.92067128 -0.96982462 -0.98362685 -0.95168411 -0.97492571 -0.98577346 -0.95930183 -0.97797776 -0.93439276 -0.97400045 -0.96339356 -0.93595924 -0.9711931 -0.95336719 -0.96368285 -0.96260777 -0.96850821 -0.97429546 -0.95178628 -0.93353944 -0.97860714 -0.97887926 5
731 WALKING 0.2732136 -0.012546631 -0.12786494 -0.4461546 0.0095902307 -0.03125736 0.90029946 -0.34325537 -0.049161113 -0.96922635 -0.95575938 -0.89840243 0.22958324 -0.18100394 -0.20787681 -0.51957822 -0.32831767 -0.72560212 -0.21520647 -0.043170455 0.1066202 -0.62986471 -0.13680624 -0.54853658 -0.056268857 -0.26302073 -0.096833741 -0.60150454 -0.67144443 -0.64737736 -0.17019526 -0.42279772 -0.17019526 -0.42279772 -0.49347618 -0.5022276 -0.26585721 -0.35911014 -0.64698464 -0.68564471 -0.49253442 -0.12386631 -0.42996221 -0.42876142 0.01128501 0.070334892 -0.56395078 -0.37756952 -0.68495313 -0.51597389 -0.3184573 -0.76645059 -0.54796875 -0.37800513 -0.48537717 -0.65597022 -0.022809809 -0.61251208 -0.41050428 -0.51907096 -0.44525478 -0.58892297 -0.45370534 -0.40567899 -0.67320022 -0.72566892 2
732 SITTING 0.27322234 -0.018568274 -0.10705091 -0.983165 -0.98774385 -0.96849498 -0.43830055 0.88529015 0.44468475 -0.98830273 -0.99835542 -0.98535521 0.070860243 0.0063445466 0.0028577641 -0.99255508 -0.98705713 -0.99171317 -0.042190291 -0.054050081 0.058901442 -0.9868241 -0.97277028 -0.99376806 -0.090462017 -0.041139202 -0.050125503 -0.99178648 -0.99477128 -0.99580028 -0.98134105 -0.98256132 -0.98134105 -0.98256132 -0.99152057 -0.99425139 -0.97127435 -0.97998252 -0.99503927 -0.99534238 -0.98935805 -0.98506576 -0.98232078 -0.98077059 -0.9890407 -0.96283852 -0.99246763 -0.98640535 -0.99004672 -0.99332439 -0.9888996 -0.99193863 -0.98489426 -0.98544461 -0.99411943 -0.98737143 -0.96708364 -0.99406998 -0.98655378 -0.98177987 -0.99378239 -0.99360774 -0.98811987 -0.97830818 -0.99508471 -0.99568758 6
733 WALKING 0.27324282 0.0060649186 -0.088320786 -0.39408486 0.04395901 -0.28070637 0.9238966 -0.31931477 -0.11472956 -0.98559984 -0.96619638 -0.97124916 0.43384579 0.094446654 -0.04019237 -0.19285592 -0.03200099 -0.45012603 0.0061546979 -0.14587245 0.079327727 -0.54135007 -0.1497837 -0.47720979 -0.1581844 0.058556 -0.059599967 -0.31206952 -0.3409184 -0.5028409 -0.23588079 -0.26350047 -0.23588079 -0.26350047 -0.23311462 -0.050452472 -0.2775857 -0.25874443 -0.36183863 -0.37409019 -0.30593558 -0.032864372 -0.38321111 -0.43245942 0.01733449 -0.28193295 -0.25526992 -0.11902976 -0.46163831 -0.19897959 -0.00052999028 -0.4386628 -0.42271143 -0.23420686 -0.40344063 -0.5789864 -0.1075236 -0.55157257 -0.14046439 -0.45785071 -0.0065970359 -0.11626232 -0.2920416 -0.36336927 -0.39560917 -0.39027511 1
734 LAYING 0.27325099 -0.052348756 -0.12333618 -0.9737013 -0.92812366 -0.85739658 0.96443469 -0.065724409 -0.14370916 -0.9953802 -0.9333436 -0.97422483 0.081932539 0.021954817 -0.025880871 -0.95733524 -0.94623263 -0.93572904 -0.069107199 -0.12328286 0.083064869 -0.94597091 -0.9066723 -0.91744468 -0.068718104 -0.034881762 -0.04558377 -0.92740029 -0.94563961 -0.95862227 -0.91058616 -0.92049437 -0.91058616 -0.92049437 -0.94254297 -0.94853099 -0.89979089 -0.92814261 -0.94381635 -0.94676246 -0.96925891 -0.92947234 -0.89605075 -0.97560797 -0.93088714 -0.8480004 -0.9625263 -0.94578708 -0.92674824 -0.95559792 -0.95071456 -0.94344824 -0.9189704 -0.92210375 -0.92730334 -0.9550756 -0.89877482 -0.92173578 -0.92640505 -0.92840167 -0.94134944 -0.95869355 -0.92839388 -0.94039629 -0.94279183 -0.95614438 4
735 WALKING_DOWNSTAIRS 0.27325437 -0.026320608 -0.12949951 -0.99751415 -0.97827046 -0.98960187 0.94684357 -0.27868945 -0.021760105 -0.99570505 -0.97648021 -0.96910445 0.078848539 0.02044005 0.0057780264 -0.99565404 -0.99194638 -0.99123604 -0.029010036 -0.075785537 0.088557107 -0.98687625 -0.98674733 -0.98475773 -0.096814122 -0.032752861 -0.053469958 -0.99327903 -0.99654369 -0.99600754 -0.98151668 -0.9858204 -0.98151668 -0.9858204 -0.99425808 -0.99379823 -0.98456313 -0.99032846 -0.99615045 -0.99749351 -0.99672774 -0.98273488 -0.98920493 -0.99790063 -0.97632251 -0.98980165 -0.99539566 -0.99132483 -0.98953729 -0.99637927 -0.99341374 -0.9914883 -0.98814291 -0.98918509 -0.98934028 -0.98657886 -0.98534665 -0.98453296 -0.98933159 -0.98479264 -0.99338019 -0.9929176 -0.99235026 -0.9903324 -0.99726811 -0.99768821 5
736 WALKING_UPSTAIRS 0.27326045 -0.016496129 -0.11469471 -0.99533994 -0.98679299 -0.99077296 -0.32583882 0.78590784 0.59489569 -0.99456328 -0.99484863 -0.99161678 0.076917804 0.0069207245 0.0057587626 -0.99455213 -0.98833697 -0.98896127 -0.027087036 -0.079724689 0.078685748 -0.99514879 -0.99049772 -0.99308534 -0.096274458 -0.043336765 -0.056621917 -0.99589367 -0.99497368 -0.99356547 -0.99339755 -0.9935858 -0.99339755 -0.9935858 -0.99207171 -0.99117196 -0.99189462 -0.99402897 -0.99556013 -0.99659868 -0.99434402 -0.98840255 -0.98847376 -0.99576989 -0.98566302 -0.99234344 -0.99425656 -0.98835701 -0.98684339 -0.99542608 -0.9891363 -0.98966694 -0.99413854 -0.99219106 -0.99193368 -0.99540343 -0.98947517 -0.99408834 -0.99239814 -0.99462503 -0.99094484 -0.98990378 -0.99382104 -0.99512339 -0.9961249 -0.99730295 6
737 WALKING_UPSTAIRS 0.27327371 -0.013628537 -0.096298527 -0.99478128 -0.97434286 -0.98426555 0.92988892 -0.13239251 0.25961443 -0.99874626 -0.99320551 -0.98949102 0.076482046 0.013512457 -0.0036153881 -0.99058142 -0.97542113 -0.9954244 -0.028338845 -0.071648439 0.094535441 -0.99431845 -0.97984282 -0.97512619 -0.098027651 -0.046755505 -0.05879104 -0.99268056 -0.98975812 -0.98414123 -0.98678107 -0.98342974 -0.98678107 -0.98342974 -0.99013133 -0.98729717 -0.9837647 -0.9790569 -0.99124318 -0.98840747 -0.99307971 -0.97365849 -0.9902971 -0.99562657 -0.97524339 -0.98106911 -0.99090214 -0.97594277 -0.99527276 -0.99101709 -0.97649645 -0.99395358 -0.99217085 -0.98205162 -0.97477427 -0.99497841 -0.97858327 -0.97735489 -0.98629091 -0.98313894 -0.98654701 -0.98699752 -0.98243294 -0.98008361 -0.98948034 -0.98732227 4
738 WALKING 0.27328142 -0.011127209 -0.10634926 -0.9958764 -0.9891107 -0.99341322 0.87599536 0.14162959 0.3204761 -0.99582182 -0.99035562 -0.99414395 0.071543556 0.019647298 -0.0037668634 -0.99237312 -0.99328268 -0.9974808 -0.024644144 -0.070023979 0.092631918 -0.99853579 -0.99420193 -0.98875701 -0.099876097 -0.044019406 -0.055598998 -0.99738083 -0.99615461 -0.99520402 -0.99302412 -0.99767465 -0.99302412 -0.99767465 -0.99568683 -0.99776271 -0.99356422 -0.99467142 -0.99712892 -0.9971475 -0.99461052 -0.98909018 -0.99548767 -0.99649281 -0.98868806 -0.99166211 -0.99312713 -0.99334792 -0.99681868 -0.99213366 -0.99366269 -0.99663134 -0.9978399 -0.99376198 -0.99140479 -0.99875773 -0.99446261 -0.98872747 -0.99812925 -0.99681386 -0.99752566 -0.99647978 -0.99594138 -0.99444503 -0.99707467 -0.99708205 4
739 WALKING 0.27330795 -0.042960517 -0.11741912 -0.19571727 0.22052185 -0.26013583 0.91789362 -0.30250261 -0.096890989 -0.97067284 -0.98289145 -0.94369038 -0.035713554 0.069240255 0.22362141 0.15354592 0.25749187 -0.29194626 -0.054455817 0.03801709 0.02344781 -0.44420854 0.033946034 -0.27443356 0.13967859 0.50915561 0.04802688 -0.12156514 -0.16210569 -0.36422495 -0.069870597 -0.10156082 -0.069870597 -0.10156082 0.042990615 0.295857 -0.088675755 -0.15238994 -0.19666025 -0.18176307 -0.063204308 0.24381076 -0.22561613 -0.2543366 0.13025723 -0.34267685 0.066027049 0.19771966 -0.22591401 0.14302589 0.23914357 -0.35561885 -0.310292 0.044488184 -0.19843654 -0.48677012 0.020138663 -0.36746235 0.047568952 -0.3381147 0.3096802 0.27088039 -0.11010243 -0.33628061 -0.18509269 -0.23523711 1
740 LAYING 0.27333296 -0.043515414 -0.13850951 -0.98244225 -0.84869221 -0.91554627 0.93890802 -0.26847617 0.11990102 -0.99451872 -0.93358682 -0.95720132 0.074674372 0.033896666 -0.0096466389 -0.96406049 -0.90230322 -0.96344021 -0.034886474 -0.090237787 0.089919718 -0.90901413 -0.93670987 -0.89553401 -0.080714111 -0.046699749 -0.055765179 -0.92909992 -0.95710697 -0.92242637 -0.92312304 -0.8883518 -0.92312304 -0.8883518 -0.94702327 -0.93595573 -0.91089588 -0.88816646 -0.94636231 -0.94612301 -0.97528746 -0.86047411 -0.93481441 -0.9862428 -0.8512297 -0.91094018 -0.96351506 -0.90480358 -0.95697392 -0.96799372 -0.90620352 -0.96879142 -0.90007907 -0.93883046 -0.88638468 -0.91219458 -0.93577221 -0.90814911 -0.90551311 -0.89565638 -0.93570561 -0.93509384 -0.90870155 -0.89361328 -0.94915046 -0.94558673 5
741 SITTING 0.27333711 0.020901722 -0.085464587 -0.9918046 -0.79967964 -0.95406747 0.97002269 -0.081069885 0.10601822 -0.99691971 -0.93217568 -0.97964388 0.075954576 0.062914889 0.029032177 -0.98574554 -0.92871582 -0.98157884 0.026997311 -0.055901489 0.055995614 -0.83462876 -0.97233359 -0.92372878 -0.085542191 -0.049908423 -0.029305732 -0.93713332 -0.98891643 -0.96403144 -0.90282981 -0.88998974 -0.90282981 -0.88998974 -0.96725496 -0.9609763 -0.86173831 -0.83966801 -0.97050334 -0.96556971 -0.98881027 -0.85803563 -0.95916949 -0.99334327 -0.78573813 -0.95376203 -0.98549579 -0.9236656 -0.97934631 -0.98733546 -0.94107479 -0.98226436 -0.8718408 -0.97715373 -0.93162747 -0.82894247 -0.96973992 -0.92802313 -0.9077446 -0.89676736 -0.95649399 -0.96660824 -0.90333528 -0.8313596 -0.96729111 -0.96531072 5
742 LAYING 0.27337202 -0.018268675 -0.12855722 -0.99051899 -0.98273878 -0.977763 -0.48437082 0.98840363 -0.010895021 -0.99529981 -0.99758649 -0.97921433 0.07349327 0.0019218328 -0.0023572355 -0.98614958 -0.97643193 -0.98790867 -0.03502408 -0.084982742 0.057505273 -0.98760356 -0.9832778 -0.98561049 -0.096496374 -0.044595953 -0.051594363 -0.98851153 -0.98499518 -0.98752013 -0.98136459 -0.98326126 -0.98136459 -0.98326126 -0.98567592 -0.98442208 -0.97918637 -0.98363959 -0.98658383 -0.98865483 -0.98896354 -0.9784335 -0.98391529 -0.99115127 -0.9854276 -0.97499999 -0.98759106 -0.97674023 -0.98693739 -0.98571757 -0.97771129 -0.98726102 -0.98457309 -0.98147483 -0.98437085 -0.98849625 -0.98455243 -0.98725136 -0.98457586 -0.98392616 -0.98290536 -0.98542077 -0.98418334 -0.98589757 -0.98778658 -0.99042267 6
743 WALKING 0.2733796 -0.0099401064 -0.10839283 -0.9955058 -0.98176748 -0.99347363 0.87645385 0.13843401 0.3233988 -0.99760938 -0.98843377 -0.99884243 0.072130253 0.019920529 -0.0014860567 -0.99387916 -0.9902451 -0.99233342 -0.0210748 -0.072633665 0.11579647 -0.99429125 -0.99472922 -0.98163073 -0.093413419 -0.040875199 -0.043482017 -0.99756387 -0.99580404 -0.99685086 -0.99091407 -0.99281205 -0.99091407 -0.99281205 -0.99379982 -0.99349987 -0.98533998 -0.98621149 -0.99734824 -0.9970187 -0.9941993 -0.98765983 -0.99277646 -0.99613117 -0.97902885 -0.9935939 -0.99360419 -0.99067982 -0.9917045 -0.99478159 -0.99034831 -0.99135708 -0.99316069 -0.99483197 -0.98359383 -0.99458049 -0.99460844 -0.98246771 -0.99313905 -0.99271444 -0.99341205 -0.99215353 -0.99192262 -0.98483098 -0.99675725 -0.99725922 4
744 SITTING 0.2733935 -0.017214987 -0.10848624 -0.98756152 -0.99218888 -0.98611059 -0.43473687 0.8756391 0.46346152 -0.99442089 -0.99733967 -0.99204271 0.07977972 0.011910548 -0.0090348582 -0.99390901 -0.98906431 -0.99947317 -0.026172013 -0.081852257 0.088381855 -0.99120353 -0.96615631 -0.99649723 -0.096700143 -0.053068099 -0.05525253 -0.99264694 -0.99415777 -0.99825367 -0.99006089 -0.99154502 -0.99006089 -0.99154502 -0.99622718 -0.99721305 -0.9759877 -0.98100499 -0.99504472 -0.99600378 -0.99107673 -0.99050335 -0.99513218 -0.98602696 -0.992576 -0.98140787 -0.99389722 -0.98995238 -0.99936516 -0.99445843 -0.98867786 -0.99800898 -0.99003672 -0.97827193 -0.99692567 -0.99150399 -0.96039387 -0.99653574 -0.99412259 -0.99014843 -0.99725689 -0.99577668 -0.98556924 -0.98098838 -0.99593227 -0.99600611 6
745 LAYING 0.27339932 -0.0077048222 -0.10397637 -0.99033252 -0.97045022 -0.96258085 0.95361571 0.035698819 0.16736973 -0.99590637 -0.98287484 -0.9865794 0.07482177 0.018444272 -0.0042047823 -0.98448414 -0.97572887 -0.97973694 -0.024704004 -0.083518728 0.12280145 -0.98410243 -0.96955708 -0.96335651 -0.089991793 -0.032397855 -0.027953963 -0.9860251 -0.98229056 -0.97661749 -0.97578635 -0.9794364 -0.97578635 -0.9794364 -0.97933147 -0.98657798 -0.96598434 -0.9776716 -0.98172643 -0.98703577 -0.98743276 -0.9700744 -0.97127466 -0.99174093 -0.97142636 -0.95967672 -0.98477386 -0.97551437 -0.97580499 -0.98551798 -0.97775871 -0.98242399 -0.98084602 -0.97338956 -0.95934824 -0.98506358 -0.9674664 -0.96801121 -0.97850998 -0.98217784 -0.98490058 -0.98792242 -0.97900302 -0.98036711 -0.98562267 -0.98986358 4
